dataset,seed,limit_dummies,iteration,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_depth,param_learning_rate,param_min_data_in_leaf,param_n_estimators,param_random_strength,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score,exp_name
credit-g,0,,272,0.30143232345581056,0.011496776372575325,0.011141443252563476,0.0029605511972707874,5,0.8918710185082857,3,67,16,0.7375372023809524,0.7031249999999998,0.6888020833333334,0.7299107142857143,0.6927083333333333,0.7104166666666666,0.01974580985879984,815,0.9454752604166666,0.9556012834821429,0.8956356956845237,0.9587518601190476,0.9567638578869047,0.9424455915178569,0.023850889376005574,CATBOOST
credit-g,0,,273,1.7846433639526367,0.08661406951326052,0.011712121963500976,0.0029169636121971617,8,0.5074574467840479,94,151,19,0.6910342261904763,0.6861979166666666,0.7632068452380952,0.7174479166666667,0.6722470238095237,0.7060267857142858,0.032121751641225424,877,0.9808756510416666,0.9650530133928572,0.9608444940476191,0.9849214099702381,0.9532877604166667,0.9689964657738095,0.012029029669847955,CATBOOST
credit-g,0,,274,0.9840224266052247,0.04773092642448657,0.013045883178710938,0.002051849743021495,6,0.8679213785426615,5,159,20,0.7276785714285715,0.6880580357142856,0.7187499999999999,0.767485119047619,0.6683407738095238,0.7140625,0.034141044775837924,751,0.9617861793154762,0.9584960937500001,0.9411504836309524,0.9736444382440476,0.9648204985119048,0.9599795386904763,0.01067859771201989,CATBOOST
credit-g,0,,275,1.7150721073150634,0.05747773194864666,0.014967536926269532,0.0042816407643271465,8,0.5353775782315626,97,141,5,0.6848958333333334,0.6757812500000001,0.7371651785714286,0.6497395833333334,0.7215401785714285,0.6938244047619048,0.031608015104321756,972,0.9752604166666666,0.9535900297619048,0.9324544270833334,0.9574614025297619,0.9561244419642858,0.9549781436011905,0.013624212574337715,CATBOOST
credit-g,0,,276,4.073408889770508,0.08833146972668099,0.01334366798400879,0.0016687337119548615,9,0.37956629646217566,4,196,14,0.742373511904762,0.7118675595238095,0.7844122023809523,0.7113095238095236,0.7211681547619048,0.7342261904761904,0.027497668713026592,414,0.9777715773809523,0.9606119791666666,0.9647042410714285,0.9838518415178572,0.9752371651785714,0.9724353608630952,0.008558316571157791,CATBOOST
credit-g,0,,277,2.519039487838745,0.039091855816316266,0.013889694213867187,0.0017167076416310034,8,0.6022461129915363,98,196,13,0.6999627976190477,0.6984747023809523,0.7373511904761905,0.7016369047619048,0.7356770833333334,0.7146205357142857,0.01791185504821944,743,0.9831891741071429,0.9612630208333333,0.9450916108630952,0.9703194754464286,0.9681919642857143,0.9656110491071429,0.012472157599936098,CATBOOST
credit-g,0,,278,1.7194418430328369,0.04034033420408551,0.01209707260131836,0.002277635127292139,8,0.5737712853418261,72,144,14,0.7167038690476191,0.7092633928571429,0.7617187499999999,0.7434895833333334,0.7133556547619048,0.72890625,0.0203268035719436,495,0.9750279017857142,0.9570079985119048,0.9674711681547619,0.9700055803571429,0.9746558779761906,0.9688337053571429,0.0065626656845328216,CATBOOST
credit-g,0,,279,0.391343355178833,0.04653864475907183,0.01102442741394043,0.0012268525572120637,5,0.1547003406730885,17,95,6,0.7347470238095238,0.7327008928571429,0.8067336309523809,0.7671130952380952,0.7492559523809524,0.758110119047619,0.027258608740370435,41,0.9191545758928572,0.9084937686011906,0.9099934895833333,0.9276646205357142,0.8777320498511905,0.9086077008928573,0.01690941735630442,CATBOOST
credit-g,0,,280,0.24663796424865722,0.032743267489926224,0.009903860092163087,0.0015238278312847534,7,0.12718738019911785,77,54,17,0.7587425595238094,0.7217261904761905,0.7857142857142857,0.7518601190476192,0.7392113095238095,0.7514508928571428,0.02126349590610849,104,0.8209635416666667,0.8392973400297619,0.8173828125000001,0.8514346168154763,0.8444940476190477,0.8347144717261905,0.013309248869665816,CATBOOST
credit-g,0,,281,2.2537250995635985,0.17140612982696435,0.012444019317626953,0.003691994945103659,8,0.26690317293485877,15,188,15,0.672061011904762,0.7081473214285715,0.7790178571428572,0.7743675595238095,0.7003348214285714,0.7267857142857143,0.04250661411035248,530,0.9875372023809523,0.9718191964285714,0.9701683407738095,0.980596633184524,0.9635300409226191,0.9747302827380953,0.008404313333176745,CATBOOST
credit-g,0,,282,2.941723871231079,0.12901863361764526,0.013712692260742187,0.0012311727974885088,10,0.9775852121908418,16,79,15,0.6893601190476191,0.5959821428571428,0.7793898809523809,0.6264880952380951,0.7034970238095238,0.6789434523809523,0.0639296694782439,996,0.9549676804315477,0.9471609933035714,0.9358142671130951,0.945010230654762,0.9569498697916666,0.9479806082589286,0.007573395521841209,CATBOOST
credit-g,0,,283,0.6365528583526612,0.031298573115490384,0.015030241012573243,0.00698193799903374,7,0.4581267533514439,96,72,15,0.7542782738095238,0.7148437499999999,0.7282366071428572,0.7563244047619047,0.75390625,0.7415178571428571,0.016872664027450444,262,0.9779692150297619,0.9700869605654763,0.9341634114583334,0.9493001302083333,0.9330589657738093,0.9529157366071429,0.018338709711128488,CATBOOST
credit-g,0,,284,2.25300874710083,0.09774152221870476,0.013174867630004883,0.004238576324071519,8,0.9981257719919883,3,175,1,0.6839657738095238,0.6886160714285714,0.7224702380952381,0.6809895833333333,0.7875744047619048,0.7127232142857143,0.040281194723455316,775,0.9720168340773809,0.9737839471726192,0.9321870349702381,0.9759579613095237,0.957577659970238,0.9623046875,0.01638248371072212,CATBOOST
credit-g,0,,285,0.6192854881286621,0.019730799338537965,0.010710573196411133,0.002359392376993596,5,0.32646408060281995,83,136,15,0.7150297619047619,0.7036830357142858,0.7689732142857143,0.7606026785714285,0.7356770833333334,0.7367931547619048,0.025193731452199428,351,0.9711332775297619,0.9697033110119047,0.9642159598214285,0.9710635230654762,0.9369303385416665,0.9626092819940475,0.01308776138355591,CATBOOST
credit-g,0,,286,0.9737072944641113,0.05941891137218898,0.009308576583862305,0.0027984732345346366,8,0.15583223846941938,13,112,6,0.758184523809524,0.726934523809524,0.7514880952380952,0.7818080357142858,0.7379092261904762,0.751264880952381,0.01871446166746771,108,0.9613560267857143,0.9440685453869048,0.9262811569940476,0.9456961495535714,0.9419294084821429,0.9438662574404763,0.01115588274326017,CATBOOST
credit-g,0,,287,1.2297086238861084,0.0747942179715098,0.010927963256835937,0.0013420411624056315,8,0.5733558447312893,29,109,20,0.6891741071428571,0.6796874999999999,0.7241443452380952,0.7187500000000001,0.7475818452380952,0.7118675595238095,0.02459327822957694,786,0.9757952008928571,0.9616350446428573,0.9362560453869048,0.9792364211309523,0.9582984561011905,0.9622442336309524,0.01525574874933389,CATBOOST
credit-g,0,,288,0.37811908721923826,0.01772104792843115,0.011431503295898437,0.0024675264077803874,5,0.5971951530924698,90,79,11,0.6664806547619048,0.7263764880952381,0.7793898809523809,0.7492559523809523,0.7252604166666666,0.7293526785714286,0.03709004617306999,489,0.9526599702380953,0.9274088541666667,0.9262230282738095,0.9605189732142857,0.959809802827381,0.9453241257440477,0.015364515774381625,CATBOOST
credit-g,0,,289,0.674970006942749,0.033619766173409726,0.012488031387329101,0.0021666857633235444,7,0.8891556135311559,1,88,3,0.6718749999999999,0.615327380952381,0.6891741071428572,0.6657366071428572,0.6938244047619047,0.6671875,0.027951691479820094,1000,0.9835728236607143,0.9475562686011906,0.9391624813988094,0.9652622767857143,0.9601934523809523,0.9591494605654762,0.015289463967481492,CATBOOST
credit-g,0,,290,0.919620943069458,0.036920790012488984,0.017106914520263673,0.0054625855944778895,6,0.15946683746650475,46,172,18,0.7369791666666667,0.7172619047619048,0.8113839285714285,0.7734375000000001,0.7300967261904763,0.7538318452380952,0.03429680216089711,81,0.9726678757440477,0.9568336123511905,0.9602748325892857,0.9636462983630952,0.9436965215773809,0.959423828125,0.009465892983159167,CATBOOST
credit-g,0,,291,1.2224984645843506,0.0905790683444911,0.01211409568786621,0.0022130531694552094,9,0.2878149965553142,67,82,19,0.7021949404761904,0.6869419642857142,0.7743675595238095,0.7280505952380953,0.7526041666666666,0.7288318452380953,0.031948463858769385,497,0.9718540736607143,0.9348260788690476,0.950985863095238,0.9734235491071428,0.9488932291666667,0.9559965587797619,0.014689549704163122,CATBOOST
credit-g,0,,292,1.6692774772644043,0.037145479445462454,0.011544513702392577,0.0018312390701522292,8,0.15073494590711717,24,172,19,0.7632068452380952,0.7213541666666667,0.7598586309523809,0.7397693452380952,0.7726934523809523,0.7513764880952382,0.018452005924568332,105,0.977725074404762,0.9552990141369048,0.9527994791666666,0.9731910342261905,0.9496721540178572,0.9617373511904763,0.011434166972742554,CATBOOST
credit-g,0,,293,0.8012761116027832,0.03312872578253454,0.011578989028930665,0.0024870402082895174,6,0.37645565567406414,28,135,2,0.7140997023809524,0.6661086309523809,0.7966889880952381,0.7661830357142857,0.7347470238095238,0.7355654761904762,0.04463008249765136,379,0.9799688430059523,0.9743768601190477,0.9700404575892857,0.9713076636904763,0.9612862723214286,0.9713960193452381,0.00610624363283781,CATBOOST
credit-g,0,,294,0.5987717151641846,0.02136009836117527,0.010452890396118164,7.844369611509293E-4,6,0.19947006464739453,12,114,4,0.7252604166666667,0.7308407738095238,0.7155877976190477,0.7579985119047619,0.7546502976190477,0.7368675595238094,0.016653042369280766,350,0.9684826078869048,0.9424641927083334,0.9265252976190477,0.9550199962797619,0.9228748139880952,0.9430733816964285,0.01714959306178956,CATBOOST
credit-g,0,,295,1.097563886642456,0.11222291911822706,0.01215968132019043,0.001141413748069739,6,0.8413778442367217,37,176,20,0.7079613095238096,0.652157738095238,0.7436755952380953,0.7101934523809523,0.728236607142857,0.7084449404761906,0.030998223978319993,842,0.9696219308035715,0.9681919642857143,0.9543224516369048,0.9800851004464286,0.9737374441964285,0.9691917782738096,0.008504223426993798,CATBOOST
credit-g,0,,296,8.135232496261597,0.6015183380195506,0.01433877944946289,0.003133622112567298,10,0.7263521729336693,63,194,6,0.7027529761904762,0.6506696428571429,0.6393229166666666,0.7838541666666667,0.7421875,0.7037574404761905,0.054522446908659546,898,0.9782249813988096,0.9462076822916666,0.9293736049107142,0.9885835193452381,0.9712030319940476,0.9627185639880953,0.021752823284125714,CATBOOST
credit-g,0,,297,0.5557604312896729,0.03760919300378052,0.012461185455322266,0.00255401249679589,5,0.3310910348075606,9,112,10,0.7473958333333334,0.7220982142857143,0.7806919642857143,0.7676711309523809,0.7388392857142857,0.7513392857142857,0.02076126192296774,107,0.9674711681547619,0.9624372209821429,0.9428013392857142,0.9761439732142857,0.9451729910714286,0.9588053385416666,0.01289096051494238,CATBOOST
credit-g,0,,298,1.3074748516082764,0.029989034709323598,0.011122608184814453,0.002950136012456831,7,0.8125852790623338,96,158,12,0.7159598214285714,0.6999627976190476,0.7606026785714286,0.7241443452380952,0.7334449404761904,0.7268229166666667,0.020157237370128193,529,0.9616582961309524,0.9613444010416666,0.9586937313988095,0.9760858444940477,0.957182384672619,0.962992931547619,0.006755277209017138,CATBOOST
credit-g,0,,299,1.231638765335083,0.048066077411084186,0.010341167449951172,0.003519294612590098,7,0.29909631495843314,72,152,6,0.7451636904761905,0.7436755952380952,0.7840401785714285,0.779203869047619,0.7700892857142857,0.7644345238095237,0.01695163545148002,6,0.9801897321428571,0.9507184709821429,0.9575079055059524,0.9675409226190476,0.9638904389880952,0.963969494047619,0.009931759304101583,CATBOOST
credit-g,0,,300,0.6610644340515137,0.06458980978847274,0.012619113922119141,0.0027588726700991,6,0.3164413560607182,98,109,15,0.7767857142857143,0.6992187500000001,0.7892485119047619,0.7375372023809524,0.7170758928571429,0.7439732142857143,0.03433471407632434,210,0.9612513950892857,0.9538109188988095,0.9523809523809524,0.9639485677083334,0.9428827194940477,0.9548549107142857,0.007404773612269399,CATBOOST
credit-g,0,,301,2.1871323585510254,0.11644310252375288,0.013344764709472656,0.002481175355148289,10,0.12211932187626946,23,116,8,0.7553943452380952,0.71875,0.7859002976190477,0.773251488095238,0.7498139880952381,0.7566220238095239,0.02287314203202598,56,0.9567173549107143,0.9325009300595238,0.9496954055059524,0.9395926339285714,0.9423944382440477,0.9441801525297618,0.008345511354831693,CATBOOST
credit-g,0,,302,4.746077394485473,0.2679023329722729,0.013295841217041016,0.0020757202786527537,10,0.39954788774423333,40,129,16,0.7170758928571428,0.7602306547619048,0.7838541666666666,0.7062872023809524,0.7410714285714285,0.741703869047619,0.028217607440212622,257,0.9733654203869048,0.9617396763392857,0.9479166666666667,0.9763881138392857,0.9693429129464286,0.9657505580357142,0.010180212072957436,CATBOOST
credit-g,0,,303,1.3742276668548583,0.06617007433097553,0.012566375732421874,0.0018993078343131243,6,0.9889825503835435,90,197,10,0.6547619047619047,0.709077380952381,0.7436755952380953,0.6845238095238095,0.7695312500000001,0.7123139880952382,0.0408714506943345,779,0.9561244419642858,0.9583682105654763,0.9481491815476192,0.9755859374999999,0.9650646391369049,0.9606584821428573,0.009214430080224866,CATBOOST
credit-g,0,,304,1.6210107326507568,0.06033663133752511,0.012487983703613282,8.838064830000677E-4,8,0.2403801352310109,27,153,19,0.7144717261904762,0.7222842261904762,0.7667410714285714,0.7490699404761904,0.7016369047619048,0.7308407738095237,0.023728295686624698,466,0.9784574962797619,0.9678780691964286,0.9547526041666666,0.9698428199404762,0.9521949404761905,0.9646251860119047,0.009809348974728885,CATBOOST
credit-g,0,,305,0.6695078849792481,0.020817627179421542,0.010925197601318359,0.0011306000639129466,5,0.13039441046332362,100,164,18,0.7600446428571428,0.7152157738095237,0.8031994047619048,0.7693452380952381,0.7505580357142857,0.759672619047619,0.02845264751630962,29,0.9443475632440476,0.9418131510416666,0.933163597470238,0.93359375,0.9113420758928572,0.9328520275297618,0.011625612443451503,CATBOOST
credit-g,0,,306,0.7213570594787597,0.07169632956323543,0.011753606796264648,0.002907838939780232,7,0.42690156572394067,96,93,14,0.6763392857142858,0.7369791666666667,0.7872023809523808,0.7146577380952381,0.7578125,0.7345982142857144,0.03769216283301619,406,0.976806640625,0.9587286086309523,0.9426385788690476,0.9555082775297619,0.927339099702381,0.9522042410714286,0.016544118238432125,CATBOOST
credit-g,0,,307,6.224026012420654,0.523768366507371,0.01293320655822754,0.002454735647264106,10,0.765556994717333,50,151,7,0.7181919642857143,0.6702008928571428,0.7237723214285714,0.7077752976190474,0.7421875,0.7124255952380952,0.023884392148000748,777,0.9648321242559523,0.9610072544642858,0.9378836495535715,0.9730282738095237,0.9699242001488094,0.9613351004464287,0.012432297812466579,CATBOOST
credit-g,0,,308,1.5747150897979736,0.03451786836622831,0.011592960357666016,0.0020585364014090238,8,0.3373909178054159,44,131,19,0.7665550595238095,0.750186011904762,0.7548363095238094,0.7819940476190476,0.747953869047619,0.7603050595238094,0.012604197412398545,23,0.9692382812499999,0.96728515625,0.9547526041666666,0.9622047061011905,0.9651925223214286,0.9637346540178571,0.005060421305748706,CATBOOST
credit-g,0,,309,1.0483290672302246,0.02924145628313703,0.011111021041870117,0.002298909260000022,6,0.6981990278809947,50,156,8,0.7185639880952381,0.6651785714285714,0.7332589285714286,0.7630208333333334,0.7016369047619049,0.7163318452380952,0.03256982934648719,714,0.9585890997023809,0.9579264322916666,0.9488467261904762,0.9771437872023809,0.9534040178571428,0.9591820126488095,0.009641127972358296,CATBOOST
credit-g,0,,310,2.300724744796753,0.08551685344646899,0.011369085311889649,0.0010137881917972522,8,0.3228560141070246,64,192,1,0.7546502976190477,0.687686011904762,0.7764136904761905,0.7747395833333333,0.7548363095238095,0.7496651785714284,0.032364232637969524,130,0.9874093191964285,0.9644833519345237,0.9614606584821429,0.9855608258928571,0.960635230654762,0.9719098772321428,0.011983640569276838,CATBOOST
credit-g,0,,311,0.511549425125122,0.03531290334419804,0.013769197463989257,0.0027268323960551438,6,0.3910289305041408,66,86,13,0.7336309523809524,0.7349330357142857,0.8056175595238094,0.7606026785714286,0.7395833333333333,0.7548735119047618,0.027167775786877804,70,0.9665178571428571,0.9583565848214286,0.9562290736607143,0.9697149367559523,0.949521019345238,0.9600678943452381,0.007260428970310548,CATBOOST
credit-g,0,,312,0.770579481124878,0.029988161918142704,0.013161611557006837,6.300544734438978E-4,5,0.10005451174009226,25,197,4,0.7624627976190477,0.7248883928571428,0.7542782738095237,0.7494419642857143,0.7293526785714286,0.7440848214285716,0.014531994790485694,207,0.952787853422619,0.9441034226190476,0.9316755022321428,0.9410342261904762,0.9058198474702381,0.9350841703869047,0.0161132869538272,CATBOOST
